Sparkle Sweetheart Cookies,32 cookies,"[{'main': ['3 cups all purpose flour ', '1 and 1/2 teaspoons baking powder', '1/2 teaspoon salt', '1 cup unsalted butter softened to room temperature', '2 ounces block cream cheese softened to room temperature', '1 cup granulated sugar', '1 large egg at room temperature', '2 teaspoons pure vanilla extract', '1/2 teaspoon almond extract ', '3/4 cup sanding sugar pink and red or assorted colors ', '32 chocolate hearts unwrapped ']}]","['Whisk the flour baking powder and salt together until combined.', 'Set aside.', 'In a large bowl using a hand held or stand mixer fitted with a paddle attachment beat the butter and cream cheese together on high speed until relatively smooth about 2 minutes.', 'Add the granulated sugar and beat until combined and creamy.', 'Add the egg vanilla extract and almond extract and beat on high speed until combined about 1 minute.', 'Scrape down the sides and bottom of the bowl as needed to combine.', 'Add the dry ingredients to the wet ingredients and mix on low speed until combined.', 'The dough will be thick.', 'Cover dough tightly with aluminum foil or plastic wrap and chill for at least 30 60 minutes and up to 3 4 days.', 'If chilling for longer than 2 3 hours allow the dough to sit at room temperature for at least 30 minutes before rolling and baking because the dough will be quite hard and the cookies may not spread.', 'Preheat oven to 350 F .', 'Line two large baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Pour sanding sugar in a bowl or if using multiple colors a few separate bowls.', 'Roll balls of cookie dough about 1 Tablespoon of dough per cookie then roll each ball in the sanding sugar to coat.', 'Place each dough ball 2 inches apart on the baking sheets.', 'Using the back of a measuring cup or drinking glass gently press down on each dough ball to slightly flatten.', 'Bake the cookies for 12 13 minutes or until very lightly browned on the edges.', 'Remove from the oven and allow to cool on the baking sheets for 5 minutes.', 'Press a chocolate heart into each cookie and quickly stick the baking sheet in the freezer or fridge so the warm cookie does not completely melt the chocolate heart.', 'Let the chocolate set  on the cookies in the freezer/refrigerator.', 'Cookies will stay fresh covered at room temperature for 1 week.']",https://sallysbakingaddiction.com/sparkle-sweetheart-cookies/,"[' cookies', ' seasonal', ' valentines day', ' all purpose flour', ' almond extract', ' butter', ' cream cheese', ' eggs', ' granulated sugar', ' sprinkles', ' vanilla extract']",,,,,,,,,,,,,,,
Drop Style Christmas Sugar Cookies,20 cookies,"[{'main': ['1 and 1/2 cups all purpose flour ', '1 and 1/2 teaspoons baking powder', '1/4 teaspoon salt', '1/2 cup unsalted butter softened to room temperature', '3/4 cup granulated sugar', '1 large egg at room temperature', '1 teaspoon pure vanilla extract', '1/2 cup sprinkles plus more for topping ']}]","['Whisk the flour baking powder and salt together in a medium bowl.', 'Set aside.', 'In a large bowl using a hand mixer or a stand mixer fitted with a paddle attachment beat the butter and granulated sugar together on medium high speed until creamed about 1 minute.', 'Add the egg and vanilla extract and beat on high speed until combined about 1 minute.', 'Scrape down the sides and up the bottom of the bowl and beat again as needed to combine.', 'Add the dry ingredients to the wet ingredients and mix on low until combined.', 'Beat in 1/2 cup of sprinkles.', 'Dough will be thick and sticky.', 'Scoop large sections of dough  and roll into balls.', 'For extra sprinkle goodness lightly dip the tops of the cookie dough balls in more sprinkles.', 'Place dough balls onto a large plate or lined baking sheet.', 'Cover and chill the cookie dough balls in the refrigerator for at least 2 hours .', 'Preheat oven to 350 F .', 'Line baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Arrange chilled cookie dough balls 3 inches apart on the baking sheets.', 'Bake for 12 13 minutes or until lightly browned on the sides.', 'The centers will look very soft.', 'Remove from the oven and allow cookies to cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely.', 'Cookies stay fresh covered at room temperature for up to 1 week.']",https://sallysbakingaddiction.com/drop-christmas-sugar-cookies/,"[' christmas', ' cookies', ' sallys baking traditions', ' sallys cookie palooza', ' seasonal', ' all purpose flour', ' butter', ' eggs', ' granulated sugar', ' sprinkles', ' vanilla extract']",,,,,,,,,,,,,,,
Easy Lace Cookies,30-32 cookies or 15-16 sandwiches,"[{'main': ['1/2 cup unsalted butter', '2/3 cup packed light or dark brown sugar', '3/4 cup almond flour', '1/4 teaspoon salt', '1 Tablespoon light or dark corn syrup or milk ', '1 teaspoon pure vanilla extract', 'optional 1/2 cup Nutella or melted chocolate ']}]","['Melt butter in a medium saucepan on low heat.', 'Once melted add the brown sugar almond flour salt and milk/corn syrup.', 'Cook and whisk until sugar has dissolved and ingredients are completely combined around 3 4 minutes.', 'Remove from heat and whisk in vanilla extract.', 'Mixture will be grainy and shiny.', 'Allow cookie dough to sit and thicken for about 5 10 minutes as the oven preheats.', 'The mixture will thicken as it cools down.', 'Preheat oven to 350 F .', 'Line 2 3 large baking sheets with parchment paper or silicone baking mats.', 'Drop scant teaspoonfuls of mixture 3 inches apart onto prepared baking sheets.', 'Bake for 6 8 minutes until golden brown around the edges.', 'The edges and centers will sizzle and bubble as the cookies bake Allow cookies to cool for 5 full minutes on the baking sheets before transferring to a rack to cool completely.', 'Cookies dry and crisp up as they cool.', 'Once cool enjoy cookies or sandwich with Nutella or melted chocolate.', 'To sandwich spread either Nutella or melted chocolate onto the bottom of one cooled cookie and sandwich with another.', 'See recipe note if using chocolate.', 'Cookies without Nutella/chocolate filling will stay fresh covered at room temperature for 1 week.', 'Cookies with Nutella/chocolate will stay fresh covered at room temperature for 3 days or in the refrigerator for 1 week.']",https://sallysbakingaddiction.com/lace-cookies/,"[' christmas', ' cookies', ' gluten free', ' no chill cookies', ' sallys cookie palooza', ' special diet', ' almond flour', ' brown sugar', ' butter', ' chocolate', ' corn syrup', ' milk', ' nutella', ' vanilla extract']",,,,,,,,,,,,,,,
Santa s Whiskers Cookies,2 dozen cookies,"[{'main': ['3/4 cup unsalted butter softened to room temperature', '2/3 cup granulated sugar', '1 large egg at room temperature', '1 teaspoon pure vanilla extract', '1/2 teaspoon almond extract', '2 cups all purpose flour ', '1/4 teaspoon salt', '3/4 cup finely chopped maraschino cherries ', '1 cup sweetened shredded coconut for rolling', 'optional one 4 ounce white chocolate baking bar and extra coconut for topping']}]","['In a large bowl using a hand held mixer or stand mixer fitted with a paddle attachment beat the butter and granulated sugar together on medium high speed until combined and creamy about 2 minutes.', 'Beat in the egg vanilla extract and almond extract on high speed.', 'Scrape down the sides and bottom of the bowl as needed and continue to beat until fully combined.', 'On low speed beat in the flour and salt until combined.', 'The cookie dough will be thick and slightly sticky.', 'Switch to low speed and beat in the cherries just until combined.', 'Too much beating will turn the cookie dough pink.', 'Turn the dough out onto a floured work surface and with floured hands divide or cut into two.', 'Shape each half into an 8 inch log about 2.5 inches in diameter.', 'The measurements don t have to be exact.', 'Roll each log in the shredded coconut.', 'Tightly wrap the logs in plastic wrap and chill in the refrigerator for at least 3 hours and up to 5 days.', 'Chilling is mandatory for this cookie dough.']",https://sallysbakingaddiction.com/santas-whiskers-cookies/,"[' christmas', ' cookies', ' sallys baking traditions', ' sallys cookie palooza', ' seasonal', ' all purpose flour', ' almond extract', ' butter', ' cherries', ' coconut', ' eggs', ' granulated sugar', ' vanilla extract', ' white chocolate']",,,,,,,,,,,,,,,
My Favorite Spritz Cookies,84 bite-size cookies,"[{'main': ['1 cup unsalted butter softened to room temperature', '3/4 cup granulated sugar', '1 large egg at room temperature', '1 teaspoon pure vanilla extract', '1 teaspoon almond extract', '2 and 1/4 cups all purpose flour ', '1/2 teaspoon salt', 'optional sprinkles chocolate chips and melted chocolate for decoration']}]","['Preheat oven to 350 F .', 'Line 2 3 large baking sheets with parchment paper or silicone baking mats.', 'In a large bowl using a handheld mixer or a stand mixer fitted with a paddle attachment beat the butter and granulated sugar together on medium high speed until smooth about 2 minutes.', 'Add the egg vanilla extract and almond extract and beat on high speed until combined about 1 minute.', 'Scrape down the sides and up the bottom of the bowl and beat again as needed to combine.', 'On low speed beat in the flour and salt.', 'Turn up to high speed and beat until completely combined.', 'Press the dough follow manufacturer s directions to fit your cookie press with a decorative plate.', 'Scrape some of the dough into your cookie press.', 'Hold the cookie press perpendicular to the lined baking sheet and press out the cookies 2 inches  apart.', 'If desired decorate the shaped cookie dough with sprinkles or press a chocolate chip into the center.', 'Note It s helpful to lightly brush the shaped cookie dough with water before adding sprinkles.', 'Helps them stick.', 'If the cookie dough becomes too soft as you work chill the shaped cookie dough in the refrigerator for 10 minutes before baking.', 'Bake until very lightly browned on the edges 7 to 9 minutes.', 'Remove from the oven and allow to cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely.', 'If desired drizzle with melted chocolate.', 'Cookies stay fresh in an airtight container at room temperature for up to 1 week.']",https://sallysbakingaddiction.com/spritz-cookies/,"[' christmas', ' cookies', ' no chill cookies', ' sallys baking traditions', ' sallys cookie palooza', ' seasonal', ' all purpose flour', ' almond extract', ' butter', ' chocolate chips', ' eggs', ' granulated sugar', ' sprinkles', ' vanilla extract']",,,,,,,,,,,,,,,
Peanut Butter Cup Cookies,24 cookies,"[{'main': ['1 and 1/4 cups all purpose flour ', '1/2 teaspoon baking soda', '1/4 teaspoon salt', '1/2 cup unsalted butter softened to room temperature', '1/2 cup packed light or dark brown sugar', '1/4 cup granulated sugar', '3/4 cup creamy peanut butter ', '1 large egg at room temperature ', '1 teaspoon pure vanilla extract']}]","['Whisk the flour baking soda and salt together in a medium bowl.', 'Set aside.', 'In a large bowl using a hand held mixer or stand mixer with paddle attachment cream the butter brown sugar and granulated sugar together on medium speed until combined.', 'On low speed beat in the peanut butter egg and vanilla extract.', 'Turn the mixer up to high and beat until light in color and smooth about 1 2 minutes.', 'Scrape down the sides and up the bottom of the bowl with a rubber spatula as needed.', 'On low speed slowly pour in the dry ingredients.', 'Mix until combined.', 'Cover tightly and chill the cookie dough for at least 1 hour and up to 4 days.', 'Chilling is recommended this soft cookie dough will overspread unless chilled.', 'Preheat the oven to 350 F .', 'Line two large baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Remove cookie dough from the refrigerator.', 'Measure cookies to be 1.5 Tablespoons each.']",https://sallysbakingaddiction.com/peanut-butter-cup-blossoms/,"[' christmas', ' cookies', ' all purpose flour', ' brown sugar', ' butter', ' eggs', ' granulated sugar', ' peanut butter', ' reeses peanut butter cups', ' vanilla extract']",,,,,,,,,,,,,,,
Orange Butter Cookies with Chocolate Ganache,20-24 sandwiches,"[{'main': ['1 cup unsalted butter softened to room temperature', '3/4 cup confectioners sugar', '1 and 1/2 Tablespoons orange zest ', '1 large egg at room temperature', '1 large egg yolk at room temperature', '1 and 1/2 teaspoons pure vanilla extract', '1/4 teaspoon salt', '2 cups all purpose flour plus more as needed for rolling', 'optional coarse sugar for topping']}]",['Preliminary note The chocolate ganache requires at least 30 minutes to thicken before it can be used in the cookie sandwiches.'],https://sallysbakingaddiction.com/butter-cookies-chocolate-ganache/,"[' cookies', ' fall recipes', ' seasonal', ' all purpose flour', ' butter', ' chocolate', ' confectioners sugar', ' eggs', ' heavy cream', ' orange zest', ' vanilla extract']",,,,,,,,,,,,,,,
Crispy Chocolate Chip Cookies,32-36 cookies,"[{'main': ['1 and 1/2 cups all purpose flour ', '1/2 teaspoon baking soda', '1/2 teaspoon salt', '10 Tablespoons unsalted butter melted slightly cooled', '1/2 cup granulated sugar', '1/4 cup packed light or dark brown sugar', '2 Tablespoons honey or light corn syrup', '1 large egg yolk', '2 Tablespoons milk', '2 teaspoons pure vanilla extract', '1 and 1/4 cups semi sweet chocolate chips']}]","['See step 4.', 'If not chilling the cookie dough preheat oven to 375 F .', 'Line baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Whisk the flour baking soda and salt together in a large bowl.', 'Set aside.', 'Whisk the melted butter granulated sugar brown sugar honey egg yolk milk and vanilla extract together until combined.', 'Pour into dry ingredients and mix everything together until completely combined.', 'Fold in the chocolate chips.', 'Dough will be soft.', 'For thin and crisp cookies do not chill the cookie dough and proceed with step 5.', 'For slightly thicker and crisp cookies cover and chill the cookie dough in the refrigerator for 1 hour then preheat the oven.', 'For slightly thicker cookies with soft centers and crisp edges cover and chill the cookie dough in the refrigerator for 2 hours then preheat the oven.', 'Roll cookie dough into balls 1 scant Tablespoon of dough per cookie and arrange 2 inches apart on the baking sheets.', 'Bake for 10 11 minutes or until browned on top and around the sides.', 'Remove from the oven and allow cookies to cool on the baking sheet for 3 minutes before transferring to a wire rack to cool completely.', 'Cookies crisp up as they cool.']",https://sallysbakingaddiction.com/crispy-chocolate-chip-cookies/,"[' cookies', ' no chill cookies', ' all purpose flour', ' brown sugar', ' butter', ' chocolate chips', ' eggs', ' granulated sugar', ' honey', ' milk', ' vanilla extract']",,,,,,,,,,,,,,,
Chocolate Chip Cookie Layer Cake,serves 9-12,"[{'main': ['3 cups all purpose flour ', '2 teaspoons cornstarch', '1 teaspoon baking soda', '1 teaspoon salt', '1 cup unsalted butter softened to room temperature', '1 cup packed light or dark brown sugar', '1/2 cup granulated sugar', '2 large eggs at room temperature', '2 and 1/2 teaspoons pure vanilla extract', '2 cups semi sweet chocolate chips plus extra for garnish']}]","['Preheat oven to 350 F .', 'Grease 6 inch cake pans line with parchment paper then grease the parchment paper.', 'Parchment paper helps the small cookie cakes seamlessly release from the pans.', 'Make the cookie cake Whisk the flour cornstarch baking soda and salt together in a medium bowl.', 'Set aside.', 'In a large bowl using a hand mixer or a stand mixer fitted with a paddle attachment beat the butter brown sugar and granulated sugar together on medium high speed until smooth and creamed about 2 minutes.', 'Add the eggs and vanilla extract and beat on high speed until combined about 1 minute.', 'Scrape down the sides and up the bottom of the bowl and beat again as needed to combine.', 'Add the dry ingredients to the wet ingredients and mix on low until combined.', 'With the mixer running on low speed beat in the chocolate chips.', 'Dough will be thick and sticky.', 'Divide cookie dough between however many cake pans you re using.', 'Press evenly into each.']",https://sallysbakingaddiction.com/chocolate-chip-cookie-layer-cake/,"[' birthday', ' cakes', ' cookies', ' sallys baking challenge', ' seasonal', ' all purpose flour', ' brown sugar', ' butter', ' chocolate chips', ' cocoa powder', ' confectioners sugar', ' cornstarch', ' eggs', ' granulated sugar', ' milk', ' peanut butter', ' vanilla extract']",,,,,,,,,,,,,,,
Coconut Macadamia Nut Cookies,30 cookies,"[{'main': ['2 cups 2 Tablespoons all purpose flour ', '1 teaspoon baking soda', '1/2 teaspoon salt', '3/4 cup unsalted butter melted slightly cooled', '3/4 cup packed light or dark brown sugar', '3/4 cup granulated sugar', '1 large egg 1 egg yolk at room temperature', '1 and 1/2 teaspoons pure vanilla extract', '1 and 1/2 cups roughly chopped macadamia nuts ', '1 cup sweetened shredded coconut', 'optional 4 ounces white chocolate coarsely chopped']}]","['Whisk the flour baking soda and salt together in a large bowl.', 'Set aside.', 'Whisk the melted butter brown sugar granulated sugar egg egg yolk and vanilla extract together until combined.', 'Pour into dry ingredients and mix everything together until completely combined.', 'Fold in the macadamia nuts and coconut.', 'Cover and chill the dough in the refrigerator for at least 2 hours and up to 4 days.', 'If chilling for longer than 2 hours allow to sit at room temperature for at least 20 30 minutes before rolling and baking because the dough will be quite hard.', 'Preheat oven to 350 F .', 'Line baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Roll cookie dough into balls about 1.5 Tablespoons of dough per cookie and arrange 3 inches apart on the baking sheets.', 'Bake for 12 13 minutes or until lightly browned on the sides.', 'The centers will look soft.', 'Remove from the oven and allow cookies to cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely.', 'For the optional white chocolate drizzle Melt the chopped white chocolate in a double boiler or in the microwave in 15 second increments stopping and stirring after each until completely smooth.', 'Drizzle over cookies.', 'Allow chocolate to set completely about 30 minutes.']",https://sallysbakingaddiction.com/coconut-macadamia-nut-cookies/,"[' cookies', ' all purpose flour', ' brown sugar', ' butter', ' coconut', ' eggs', ' granulated sugar', ' macadamia nuts', ' vanilla extract', ' white chocolate']",,,,,,,,,,,,,,,
Mini Animal Cracker Cookies,about 85 mini cookies,"[{'main': ['2 and 1/4 cups all purpose flour ', '1 teaspoon ground cinnamon', '1/2 teaspoon baking powder', '1/4 teaspoon salt', '3/4 cup unsalted butter softened to room temperature', '3/4 cup granulated sugar', '1 large egg at room temperature', '1 and 1/2 teaspoons pure vanilla extract', 'royal icing or glaze icing', 'rainbow sprinkles']}]","['Whisk the flour cinnamon baking powder and salt together in a medium bowl.', 'Set aside.', 'In a large bowl using a hand mixer or a stand mixer fitted with a paddle attachment beat the butter and sugar together on high speed until completely smooth and creamy about 2 minutes.', 'Add the egg and vanilla extract and beat on high speed until combined about 1 minute.', 'Scrape down the sides and up the bottom of the bowl and beat again as needed to combine.', 'Add the dry ingredients to the wet ingredients and mix on low until combined.', 'If the dough seems too soft you can add 1 Tablespoon more flour until it is a better consistency for rolling.', 'Divide the dough into 2 equal parts.', 'Roll each portion out onto a piece of parchment paper or a lightly floured silicone baking mat  to about 1/4 inch thickness.', 'The rolled out dough can be any shape as long as it is evenly 1/4 inch thick.', 'Stack the pieces with parchment paper between the two onto a baking sheet and refrigerate for at least 1 2 hours and up to 2 days.', 'If chilling for more than a couple hours cover the top dough piece with a single piece of parchment paper.', 'Once chilled preheat oven to 350 F .', 'Line 2 large baking sheets with parchment paper or silicone baking mats.', 'Remove one of the dough pieces from the refrigerator and cut into shapes with animal cookie cutters .', 'Re roll the remaining dough and continue cutting until all is used.', 'Repeat with 2nd dough piece.', 'Arrange cookies on baking sheets 1 2 inches apart.', 'Bake for 9 10 minutes until lightly browned around the edges.', 'Rotate the baking sheet halfway through bake time.', 'Allow cookies to cool on the baking sheet for 5 minutes then transfer to a wire rack to cool completely before decorating.']",https://sallysbakingaddiction.com/animal-cracker-cookies/,"[' cookies', ' all purpose flour', ' butter', ' cinnamon', ' eggs', ' granulated sugar', ' sprinkles', ' vanilla extract']",,,,,,,,,,,,,,,
Soft Cakey Sugar Cookies,36-40 cookies,"[{'main': ['3 cups all purpose flour ', '1 teaspoon baking powder', '1/2 teaspoon baking soda', '1/2 teaspoon salt', '1 cup unsalted butter softened to room temperature', '1 and 1/2 cups granulated sugar', '2 large eggs at room temperature', '1 cup full fat sour cream at room temperature', '2 teaspoons pure vanilla extract', '1/2 teaspoon almond extract', 'vanilla buttercream and sprinkles for decorating ']}]","['Whisk the flour baking powder baking soda and salt together.', 'Set aside.', 'In a large bowl using a hand mixer or stand mixer fitted with a paddle attachment beat the butter and granulated sugar together on high speed until smooth and creamy about 2 minutes.', 'Scrape down the sides and up the bottom of the bowl with a rubber spatula as needed.', 'Add the eggs sour cream vanilla extract and almond extract.', 'Beat on medium high speed until combined.', 'The mixture may look curdled that s ok. Scrape down the sides and up the bottom of the bowl as needed.', 'With the mixer on low speed mix in the dry ingredients until combined.', 'The dough will be very thick creamy and silky.', 'Cover dough tightly with aluminum foil or plastic wrap and chill for 1 hour and up to 2 3 days.', 'Preheat the oven to 350 F .', 'Line two large baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Remove cookie dough from the refrigerator.', 'Measure cookies to be 1.5 Tablespoons each.']",https://sallysbakingaddiction.com/soft-cakey-sugar-cookies/,"[' birthday', ' cookies', ' easter recipes', ' seasonal', ' video', ' all purpose flour', ' almond extract', ' butter', ' eggs', ' granulated sugar', ' sour cream', ' sprinkles', ' vanilla extract']",,,,,,,,,,,,,,,
Big Fat Peanut Butter Oatmeal Chocolate Chip Cookies,32 cookies,"[{'main': ['1 and 1/2 cups all purpose flour ', '1 teaspoon baking powder', '1 teaspoon baking soda', '1 teaspoon salt', '1 cup unsalted butter softened to room temperature', '1 cup granulated sugar', '1/2 cup packed light or dark brown sugar', '2 large eggs at room temperature', '1 cup creamy peanut butter', '2 teaspoons pure vanilla extract', '2 cups old fashioned whole rolled oats', '2 and 1/2 cups semi sweet chocolate chips plus more for topping if desired']}]","['Whisk the flour baking powder baking soda and salt together in a medium bowl.', 'Set aside.', 'In a large bowl using a hand mixer or a stand mixer fitted with a paddle attachment beat the butter on medium high speed until smooth about 1 minute.', 'Add the granulated sugar and brown sugar and beat on medium high speed until creamed about 2 minutes.', 'Add the eggs peanut butter and vanilla and beat on high speed until combined about 1 minute.', 'Scrape down the sides and up the bottom of the bowl and beat again as needed to combine.', 'Add the dry ingredients to the wet ingredients and mix on low until combined.', 'With the mixer running on low speed add the oats.', 'Once combined beat in the chocolate chips.', 'Dough will be thick and sticky.', 'Cover and chill the dough for at least 20 minutes in the refrigerator .', 'If chilling for longer than 1 hour allow to sit at room temperature for at least 30 minutes before rolling and baking because the dough will be quite hard.', 'Preheat oven to 350 F .', 'Line baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Scoop balls of dough 2 Tablespoons of dough per cookie and arrange 3 inches apart on the baking sheets.', 'Bake for 12 14 minutes until lightly browned on the sides.', 'The centers will look very soft.', 'Remove from the oven and allow to cool on baking sheet for 5 minutes before transferring to a wire rack to cool completely.', 'While the cookies are still warm']",https://sallysbakingaddiction.com/peanut-butter-oatmeal-chocolate-chip-cookies/,"[' beginner', ' cookies', ' all purpose flour', ' brown sugar', ' butter', ' chocolate chips', ' eggs', ' granulated sugar', ' oats', ' peanut butter', ' vanilla extract']",,,,,,,,,,,,,,,
Soft Chewy Oatmeal Scotchies,20-22 cookies,"[{'main': ['1 and 1/2 cups all purpose flour ', '1/2 teaspoon ground cinnamon', '1 teaspoon baking soda', '1 teaspoon salt', '1 cup unsalted butter softened to room temperature', '1 cup packed light or dark brown sugar', '1/2 cup granulated sugar', '2 large eggs at room temperature', '1 Tablespoon unsulphured or dark molasses', '2 teaspoons pure vanilla extract', '3 cups old fashioned whole rolled oats', '2 cups butterscotch morsels']}]","['Whisk the flour cinnamon baking soda and salt together in a medium bowl.', 'Set aside.', 'In a large bowl using a hand mixer or a stand mixer fitted with a paddle attachment beat the butter brown sugar and granulated sugar together on medium high speed until combined and creamy about 2 minutes.', 'Add the eggs molasses and vanilla and beat on high speed until combined about 1 minute.', 'Scrape down the sides and up the bottom of the bowl and beat again as needed to combine.', 'Add the dry ingredients to the wet ingredients and mix on low until combined.', 'With the mixer running on low speed beat in the oats and butterscotch morsels.', 'Dough will be thick and sticky.', 'Cover and chill the dough for at least 45 minutes in the refrigerator .', 'If chilling for longer than a few hours allow to sit at room temperature for at least 30 minutes before rolling and baking because the dough will be quite hard.', 'Preheat oven to 350 F .', 'Line baking sheets with parchment paper or silicone baking mats.', 'Set aside.', 'Scoop cookie dough  about 3 Tablespoons of dough per cookie and place 4 inches apart on the baking sheets.', 'Bake for 13 14 minutes or until lightly browned on the sides.', 'The centers will look very soft.', 'Remove from the oven and allow cookies to cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely.', 'While the cookies are still warm']",https://sallysbakingaddiction.com/oatmeal-scotchies/,"[' cookies', ' all purpose flour', ' brown sugar', ' butter', ' butterscotch morsels', ' cinnamon', ' eggs', ' granulated sugar', ' molasses', ' oats', ' vanilla extract']",,,,,,,,,,,,,,,
Salted Pistachio Chocolate Chunk Slice and Bake Cookies,2 dozen cookies,"[{'main': ['3/4 cup unsalted butter softened to room temperature', '2/3 cup packed light or dark brown sugar', '1 large egg at room temperature', '1 and 1/2 teaspoons pure vanilla extract', '2 cups all purpose flour ', '1/2 teaspoon salt', '6 ounces chocolate coarsely chopped ', '3/4 cup finely chopped pistachios divided ', 'coarse sugar for rolling ', 'sea salt for sprinkling on top']}]","['In a large bowl using a hand held mixer or stand mixer fitted with a paddle attachment beat the butter and brown sugar together on medium high speed until combined and creamy about 2 minutes.', 'Beat in egg and vanilla extract on high speed.', 'Scrape down the sides and bottom of the bowl as needed and continue to beat until fully combined.', 'On low speed beat in the flour and salt until combined.', 'The cookie dough will be thick and slightly sticky.', 'Switch to high speed and beat in most of the chocolate  and 2/3 cup of the pistachios until combined.', 'Turn the dough out onto a floured work surface and with floured hands divide or cut into two.', 'Shape each half into an 8 inch log about 2.5 inches in diameter.', 'The measurements don t have to be exact.', 'Roll each log in a mix of coarse sugar and the leftover pistachios.', 'Tightly wrap the logs in plastic wrap and chill in the refrigerator for at least 3 hours and up to 5 days.', 'Chilling is mandatory for this cookie dough.']",https://sallysbakingaddiction.com/salted-pistachio-chocolate-chunk-cookies/,"[' cookies', ' all purpose flour', ' brown sugar', ' butter', ' chocolate', ' eggs', ' pistachios', ' vanilla extract']",,,,,,,,,,,,,,,
Easter Egg Sugar Cookies,28 (3.5 inch) cookies,"[{'main': ['2 and 1/4 cups all purpose flour ', '1/2 teaspoon baking powder', '1/4 teaspoon salt', '3/4 cup unsalted butter softened to room temperature', '3/4 cup granulated sugar', '1 large egg at room temperature', '2 teaspoons pure vanilla extract', 'optional for flavor 1/4 1/2 teaspoon almond extract', 'royal icing ']}]","['Whisk the flour baking powder and salt together in a medium bowl.', 'Set aside.', 'In a large bowl using a hand mixer or a stand mixer fitted with a paddle attachment beat the butter and sugar together on high speed until completely smooth and creamy about 2 minutes.', 'Add the egg vanilla and almond extract  and beat on high speed until combined about 1 minute.', 'Scrape down the sides and up the bottom of the bowl and beat again as needed to combine.', 'Add the dry ingredients to the wet ingredients and mix on low until combined.', 'If the dough seems too soft you can add 1 Tablespoon more flour until it is a better consistency for rolling.', 'Divide the dough into 2 equal parts.', 'Roll each portion out onto a piece of parchment paper or a lightly floured silicone baking mat  to about 1/4 inch thickness.', 'The rolled out dough can be any shape as long as it is evenly 1/4 inch thick.', 'Stack the pieces with parchment paper between the two onto a baking sheet and refrigerate for at least 1 2 hours and up to 2 days.', 'If chilling for more than a couple hours cover the top dough piece with a single piece of parchment paper.', 'Once chilled preheat oven to 350 F .', 'Line 2 large baking sheets with parchment paper or silicone baking mats.', 'Remove one of the dough pieces from the refrigerator and cut into shapes with cookie cutter.', 'Re roll the remaining dough and continue cutting until all is used.', 'Repeat with 2nd dough piece.', 'Arrange cookies on baking sheets 3 inches apart.', 'Bake for 11 12 minutes until lightly browned around the edges.', 'Make sure you rotate the baking sheet halfway through bake time.', 'Allow cookies to cool on the baking sheet for 5 minutes then transfer to a wire rack to cool completely before decorating.']",https://sallysbakingaddiction.com/easter-egg-sugar-cookies/,"[' cookies', ' easter recipes', ' seasonal', ' all purpose flour', ' almond extract', ' butter', ' eggs', ' granulated sugar', ' vanilla extract']",,,,,,,,,,,,,,,
